Ticket,Symbol,Type,Open time,Open price,Size,Close time,Close price,Time in trade,Profit/Loss,Cummulative P/L,Comm/Swap,P/L in money,Cummulative money P/L,P/L in pips,Cummulative pips P/L,P/L in %,Cummulative % P/L,Comment,Sample type
4842,XAUUSD,Buy,26.09.2024 23:00:00,2673.91,14.28,27.09.2024 13:42:00,2664.27,14h 42m,-14719.04,600075.78,-953.12,-14719.04,600075.78,-96400,18677500,-2.06,232.3,,IS
4844,XAUUSD,Buy,01.10.2024 23:00:00,2658.89,14,01.10.2024 23:18:29,2659.92,18m 29s,1255.84,601331.62,-186.16,1255.84,601331.62,10300,18687800,0.18,232.48,,IS
4845,XAUUSD,Buy,01.10.2024 23:00:01,2658.89,14,01.10.2024 23:18:29,2659.92,18m 28s,1255.84,602587.46,-186.16,1255.84,602587.46,10300,18698100,0.18,232.65,,IS
4848,XAUUSD,Buy,01.10.2024 23:24:04,2659.39,14.05,01.10.2024 23:39:24,2660.47,15m 20s,1330.54,603918,-186.86,1330.54,603918,10800,18708900,0.19,232.84,,IS
4849,XAUUSD,Buy,01.10.2024 23:24:04,2659.39,14.05,01.10.2024 23:39:25,2660.47,15m 21s,1330.54,605248.54,-186.86,1330.54,605248.54,10800,18719700,0.19,233.03,,IS
4852,XAUUSD,Buy,03.10.2024 23:00:00,2657.99,14.1,04.10.2024 05:21:19,2659.5,6h 21m,1188.72,606437.26,-940.38,1188.72,606437.26,15100,18734800,0.17,233.2,,IS
4853,XAUUSD,Buy,03.10.2024 23:00:00,2657.9,14.1,04.10.2024 05:21:19,2659.5,6h 21m,1315.62,607752.88,-940.38,1315.62,607752.88,16000,18750800,0.19,233.39,,IS
4856,XAUUSD,Buy,04.10.2024 23:37:00,2651.18,14.15,04.10.2024 23:46:31,2652.72,9m 31s,1991.47,609744.35,-187.63,1991.47,609744.35,15400,18766200,0.28,233.67,,IS
4858,XAUUSD,Sell,08.10.2024 17:29:00,2627.76,7.71,08.10.2024 17:37:50,2619.6,8m 50s,6190.22,615934.57,-101.14,6190.22,615934.57,81600,18847800,0.87,234.54,tp 2619.87,IS
4861,XAUUSD,Sell,08.10.2024 18:02:00,2617.54,7.81,08.10.2024 18:29:38,2609.69,27m 38s,6028.79,621963.36,-102.06,6028.79,621963.36,78500,18926300,0.84,235.38,tp 2609.69,IS
4863,XAUUSD,Buy,08.10.2024 23:33:01,2621.74,14.43,09.10.2024 04:22:35,2623.78,4h 49m,1983.93,623947.29,-959.79,1983.93,623947.29,20400,18946700,0.27,235.66,,IS
4859,XAUUSD,Sell,08.10.2024 17:29:00,2627.77,20.52,09.10.2024 04:22:54,2624.35,10h 53m,7423.52,631370.81,405.68,7423.52,631370.81,34200,18980900,1.03,236.68,sl 2624.32,IS
4867,XAUUSD,Buy,11.10.2024 19:08:00,2659.77,21.19,11.10.2024 20:35:54,2656.3,1h 27m,-7634.55,623736.26,-281.62,-7634.55,623736.26,-34700,18946200,-1.04,235.64,sl 2656.32,IS
4866,XAUUSD,Buy,11.10.2024 19:08:00,2659.77,7.85,14.10.2024 01:01:40,2650.44,2d 5h 53m,-7847.45,615888.81,-523.4,-7847.45,615888.81,-93300,18852900,-1.08,234.56,sl 2650.46,IS
4869,XAUUSD,Buy,11.10.2024 23:00:00,2656.43,14.47,14.10.2024 07:40:26,2657.98,2d 8h 40m,1277.9,617166.71,-964.95,1277.9,617166.71,15500,18868400,0.18,234.73,,IS
4870,XAUUSD,Buy,11.10.2024 23:00:01,2656.44,14.47,14.10.2024 07:40:27,2657.98,2d 8h 40m,1263.43,618430.14,-964.95,1263.43,618430.14,15400,18883800,0.18,234.91,,IS
4875,XAUUSD,Buy,15.10.2024 19:09:00,2667.45,23.41,15.10.2024 19:41:03,2664.22,32m 3s,-7873.46,610556.68,-312.03,-7873.46,610556.68,-32300,18851500,-1.1,233.81,sl 2664.23,IS
4877,XAUUSD,Buy,15.10.2024 23:00:00,2661.96,14.21,15.10.2024 23:50:02,2662.93,50m 2s,1189.2,611745.88,-189.17,1189.2,611745.88,9700,18861200,0.17,233.98,,IS
4878,XAUUSD,Buy,15.10.2024 23:00:01,2661.94,14.21,15.10.2024 23:50:02,2662.93,50m 1s,1217.62,612963.5,-189.17,1217.62,612963.5,9900,18871100,0.17,234.15,,IS
4874,XAUUSD,Buy,15.10.2024 19:09:00,2667.3,7.68,16.10.2024 09:19:48,2675.22,14h 10m,5569.88,618533.38,-512.68,5569.88,618533.38,79200,18950300,0.78,234.93,tp 2675.22,IS
4883,XAUUSD,Buy,16.10.2024 16:05:00,2683.14,23.83,16.10.2024 16:13:33,2680.06,8m 33s,-7659.15,610874.23,-319.51,-7659.15,610874.23,-30800,18919500,-1.07,233.87,sl 2680.11,IS
4882,XAUUSD,Buy,16.10.2024 16:05:00,2683.13,7.65,16.10.2024 16:58:19,2673.51,53m 19s,-7461.74,603412.49,-102.44,-7461.74,603412.49,-96200,18823300,-1.05,232.82,sl 2673.51,IS
4886,XAUUSD,Buy,16.10.2024 23:12:00,2674.32,14.06,17.10.2024 03:54:06,2677.4,4h 42m,1889.96,605302.45,-2440.52,1889.96,605302.45,30800,18854100,0.27,233.09,,IS
4889,XAUUSD,Buy,17.10.2024 16:58:00,2689.24,24.25,17.10.2024 17:06:14,2686.28,8m 14s,-7503.9,597798.55,-325.9,-7503.9,597798.55,-29600,18824500,-1.06,232.02,sl 2686.36,IS
4891,XAUUSD,Buy,17.10.2024 17:13:00,2690.52,23.6,17.10.2024 17:18:23,2687.47,5m 23s,-7515.3,590283.25,-317.3,-7515.3,590283.25,-30500,18794000,-1.08,230.95,sl 2687.57,IS
4893,XAUUSD,Buy,17.10.2024 18:06:00,2696.76,23.25,17.10.2024 18:07:31,2693.8,1m 31s,-7195.33,583087.92,-313.33,-7195.33,583087.92,-29600,18764400,-1.04,229.9,sl 2693.80,IS
4895,XAUUSD,Buy,17.10.2024 23:12:08,2692.03,13.66,18.10.2024 02:48:17,2693.6,3h 36m,1231.26,584319.18,-913.36,1231.26,584319.18,15700,18780100,0.18,230.08,,IS
4896,XAUUSD,Buy,17.10.2024 23:12:08,2692.03,13.66,18.10.2024 02:48:17,2693.6,3h 36m,1231.26,585550.44,-913.36,1231.26,585550.44,15700,18795800,0.18,230.26,,IS
4888,XAUUSD,Buy,17.10.2024 16:58:00,2689.27,7.49,18.10.2024 04:09:31,2697.52,11h 11m,5678.41,591228.85,-500.84,5678.41,591228.85,82500,18878300,0.83,231.09,tp 2697.34,IS
4901,XAUUSD,Buy,18.10.2024 17:21:00,2717.31,23.51,18.10.2024 18:01:17,2714.35,40m 17s,-7278.21,583950.64,-319.25,-7278.21,583950.64,-29600,18848700,-1.05,230.04,sl 2714.35,IS
4900,XAUUSD,Buy,18.10.2024 17:21:00,2717.29,7.26,21.10.2024 03:36:07,2725.49,2d 10h 15m,5466.73,589417.37,-486.47,5466.73,589417.37,82000,18930700,0.8,230.84,tp 2725.44,IS
4905,XAUUSD,Buy,21.10.2024 16:44:00,2740.23,7.18,21.10.2024 17:35:48,2730.62,51m 48s,-6998.18,582419.19,-98.2,-6998.18,582419.19,-96100,18834600,-1.02,229.82,sl 2730.64,IS
4903,XAUUSD,Buy,18.10.2024 21:48:00,2720.34,23.31,21.10.2024 17:50:50,2723.25,2d 20h 2m,5221.23,587640.42,-1561.98,5221.23,587640.42,29100,18863700,0.77,230.59,sl 2723.27,IS
4908,XAUUSD,Buy,21.10.2024 23:04:00,2719.64,13.75,22.10.2024 01:48:57,2721.46,2h 44m,1581.21,589221.63,-921.29,1581.21,589221.63,18200,18881900,0.23,230.82,,IS
4911,XAUUSD,Buy,22.10.2024 16:46:00,2741.08,23.2,22.10.2024 16:56:11,2737.98,10m 11s,-7509.78,581711.85,-317.78,-7509.78,581711.85,-31000,18850900,-1.09,229.73,sl 2738.07,IS
4913,XAUUSD,Buy,22.10.2024 17:54:00,2742.73,22.86,22.10.2024 18:39:09,2739.64,45m 9s,-7377.06,574334.79,-313.32,-7377.06,574334.79,-30900,18820000,-1.08,228.65,sl 2739.64,IS
4915,XAUUSD,Buy,22.10.2024 19:51:00,2744.71,22.54,23.10.2024 04:34:36,2741.71,8h 43m,-8274.8,566059.99,-1512.8,-8274.8,566059.99,-30000,18790000,-1.23,227.42,sl 2741.72,IS
4910,XAUUSD,Buy,22.10.2024 16:46:00,2741.04,7.18,23.10.2024 07:19:29,2749.34,14h 33m,5477.44,571537.43,-481.96,5477.44,571537.43,83000,18873000,0.82,228.24,tp 2749.24,IS
4918,XAUUSD,Buy,23.10.2024 23:00:00,2716.44,13.43,24.10.2024 02:00:45,2719.71,3h 0m,2057.61,573595.04,-2334,2057.61,573595.04,32700,18905700,0.31,228.55,,IS
4920,XAUUSD,Buy,24.10.2024 23:15:00,2735.99,13.47,25.10.2024 13:57:01,2722.17,14h 42m,-19518.64,554076.4,-903.1,-19518.64,554076.4,-138200,18767500,-2.9,225.65,,IS
4922,XAUUSD,Buy,29.10.2024 16:45:00,2760.75,6.76,29.10.2024 17:17:57,2769.17,32m 57s,5598.46,559674.86,-93.46,5598.46,559674.86,84200,18851700,0.86,226.51,tp 2769.02,IS
4925,XAUUSD,Buy,29.10.2024 17:18:00,2769.01,6.8,30.10.2024 03:10:30,2777.27,9h 52m,5159.4,564834.26,-457.4,5159.4,564834.26,82600,18934300,0.78,227.29,tp 2777.25,IS
4923,XAUUSD,Buy,29.10.2024 16:45:00,2760.8,22.11,31.10.2024 16:37:33,2763.76,1d 23h 52m,1516.5,566350.76,-5028.06,1516.5,566350.76,29600,18963900,0.23,227.52,sl 2763.81,IS
4928,XAUUSD,Buy,31.10.2024 23:00:00,2746.65,13.32,31.10.2024 23:24:29,2748.15,24m 29s,1815.03,568165.79,-182.97,1815.03,568165.79,15000,18978900,0.27,227.79,,IS
4930,XAUUSD,Buy,31.10.2024 23:27:01,2747.69,13.36,01.11.2024 04:57:38,2749.71,5h 30m,1801.69,569967.48,-897.03,1801.69,569967.48,20200,18999100,0.27,228.06,,IS
4932,XAUUSD,Buy,01.11.2024 23:00:00,2734.42,13.39,04.11.2024 01:14:52,2736.38,2d 2h 14m,1726.28,571693.76,-898.16,1726.28,571693.76,19600,19018700,0.26,228.32,,IS
4934,XAUUSD,Buy,05.11.2024 23:47:01,2744.12,13.43,06.11.2024 01:55:25,2745.68,2h 8m,1193.6,572887.36,-901.48,1193.6,572887.36,15600,19034300,0.18,228.49,,IS
4935,XAUUSD,Buy,05.11.2024 23:47:01,2744.12,13.43,06.11.2024 01:55:25,2745.68,2h 8m,1193.6,574080.96,-901.48,1193.6,574080.96,15600,19049900,0.18,228.67,,IS
4939,XAUUSD,Sell,06.11.2024 16:05:00,2657.05,16.94,06.11.2024 16:05:59,2661.22,59s,-7289.21,566791.75,-225.23,-7289.21,566791.75,-41700,19008200,-1.08,227.59,sl 2661.13,IS
4938,XAUUSD,Sell,06.11.2024 16:05:00,2657.15,7.24,06.11.2024 16:11:27,2666.71,6m 27s,-7017.8,559773.95,-96.36,-7017.8,559773.95,-95600,18912600,-1.05,226.54,sl 2666.56,IS
4942,XAUUSD,Buy,06.11.2024 23:00:00,2660.85,13.19,06.11.2024 23:15:51,2662.34,15m 51s,1789.78,561563.73,-175.53,1789.78,561563.73,14900,18927500,0.27,226.81,,IS
4944,XAUUSD,Buy,06.11.2024 23:17:01,2661.5,13.23,07.11.2024 09:21:27,2664.87,10h 4m,2162.89,563726.62,-2295.62,2162.89,563726.62,33700,18961200,0.33,227.14,,IS
4946,XAUUSD,Sell,11.11.2024 16:01:00,2632.87,7.2,11.11.2024 16:31:57,2624.86,30m 57s,5672.56,569399.18,-94.64,5672.56,569399.18,80100,19041300,0.85,227.99,tp 2624.99,IS
4949,XAUUSD,Sell,11.11.2024 17:34:00,2616.89,7.3,11.11.2024 22:47:12,2626.08,5h 13m,-6804.39,562594.79,-95.69,-6804.39,562594.79,-91900,18949400,-1.02,226.97,sl 2626.08,IS
4951,XAUUSD,Buy,11.11.2024 23:00:00,2622.43,13.24,12.11.2024 02:50:11,2624.53,3h 50m,1899.71,564494.5,-880.69,1899.71,564494.5,21000,18970400,0.29,227.26,,IS
4953,XAUUSD,Sell,13.11.2024 18:35:00,2588.85,7.33,13.11.2024 19:13:07,2581.09,38m 7s,5593.34,570087.84,-94.74,5593.34,570087.84,77600,19048000,0.84,228.1,tp 2581.12,IS
4947,XAUUSD,Sell,11.11.2024 16:01:00,2632.87,14.55,13.11.2024 19:26:38,2578.14,2d 3h 25m,80400,650487.84,767.85,80400,650487.84,547300,19595300,12,240.1,tp 2578.15,IS
4956,XAUUSD,Buy,13.11.2024 23:00:00,2574.11,15,13.11.2024 23:03:11,2575.64,3m 11s,2101.88,652589.72,-193.12,2101.88,652589.72,15300,19610600,0.28,240.38,,IS
4958,XAUUSD,Buy,13.11.2024 23:17:02,2576.09,15.05,14.11.2024 01:22:39,2579.23,2h 5m,2120.72,654710.44,-2604.98,2120.72,654710.44,31400,19642000,0.28,240.66,,IS
4960,XAUUSD,Buy,14.11.2024 23:00:00,2567.51,15.09,14.11.2024 23:01:11,2568.45,1m 11s,1224.71,655935.15,-193.75,1224.71,655935.15,9400,19651400,0.16,240.83,,IS
4961,XAUUSD,Buy,14.11.2024 23:00:00,2567.37,15.09,14.11.2024 23:01:11,2568.45,1m 11s,1435.98,657371.13,-193.74,1435.98,657371.13,10800,19662200,0.19,241.02,,IS
4964,XAUUSD,Buy,14.11.2024 23:02:00,2568.52,15.14,14.11.2024 23:06:01,2569.54,4m 1s,1349.8,658720.93,-194.48,1349.8,658720.93,10200,19672400,0.18,241.19,,IS
4965,XAUUSD,Buy,14.11.2024 23:02:01,2568.52,15.14,14.11.2024 23:06:01,2569.54,4m 0s,1349.8,660070.73,-194.48,1349.8,660070.73,10200,19682600,0.18,241.37,,IS
4968,XAUUSD,Buy,14.11.2024 23:09:00,2568.5,15.2,15.11.2024 03:06:20,2570.13,3h 57m,1470.66,661541.39,-1006.94,1470.66,661541.39,16300,19698900,0.19,241.56,,IS
4969,XAUUSD,Buy,14.11.2024 23:09:00,2568.47,15.2,15.11.2024 03:06:21,2570.1,3h 57m,1470.66,663012.05,-1006.94,1470.66,663012.05,16300,19715200,0.19,241.76,,IS
4972,XAUUSD,Buy,18.11.2024 23:09:00,2610.13,15.26,18.11.2024 23:20:06,2611.19,11m 6s,1418.36,664430.41,-199.2,1418.36,664430.41,10600,19725800,0.19,241.94,,IS
4973,XAUUSD,Buy,18.11.2024 23:09:01,2610.13,15.26,18.11.2024 23:20:07,2611.24,11m 6s,1494.66,665925.07,-199.2,1494.66,665925.07,11100,19736900,0.2,242.14,,IS
4976,XAUUSD,Buy,20.11.2024 16:36:00,2643.8,8.26,20.11.2024 19:04:07,2651.76,2h 28m,6465.61,672390.68,-109.35,6465.61,672390.68,79600,19816500,0.84,242.98,tp 2651.71,IS
4979,XAUUSD,Buy,20.11.2024 23:02:00,2648.46,15.44,20.11.2024 23:09:51,2649.39,7m 51s,1231.42,673622.1,-204.5,1231.42,673622.1,9300,19825800,0.16,243.14,,IS
4980,XAUUSD,Buy,20.11.2024 23:02:00,2648.31,15.44,20.11.2024 23:09:51,2649.39,7m 51s,1463.03,675085.13,-204.49,1463.03,675085.13,10800,19836600,0.19,243.33,,IS
4983,XAUUSD,Buy,20.11.2024 23:31:01,2649.25,15.49,20.11.2024 23:44:52,2650.25,13m 51s,1343.78,676428.91,-205.22,1343.78,676428.91,10000,19846600,0.17,243.51,,IS
4984,XAUUSD,Buy,20.11.2024 23:31:01,2649.25,15.49,20.11.2024 23:44:52,2650.25,13m 51s,1343.78,677772.69,-205.22,1343.78,677772.69,10000,19856600,0.17,243.68,,IS
4987,XAUUSD,Buy,20.11.2024 23:54:00,2649.61,15.55,21.11.2024 01:39:57,2652.21,1h 45m,1345.79,679118.48,-2697.21,1345.79,679118.48,26000,19882600,0.17,243.85,,IS
4988,XAUUSD,Buy,20.11.2024 23:54:00,2649.61,15.55,21.11.2024 01:39:57,2652.21,1h 45m,1345.79,680464.27,-2697.21,1345.79,680464.27,26000,19908600,0.17,244.02,,IS
4977,XAUUSD,Buy,20.11.2024 16:36:00,2643.84,21.77,22.11.2024 04:40:55,2686.03,1d 12h 4m,86907.48,767371.75,-4940.15,86907.48,767371.75,421900,20330500,11.14,255.16,tp 2686.02,IS
4993,XAUUSD,Buy,22.11.2024 20:21:00,2710.39,26.85,22.11.2024 21:46:39,2707.13,1h 25m,-9116.75,758255,-363.65,-9116.75,758255,-32600,20297900,-1.05,254.11,sl 2707.16,IS
4995,XAUUSD,Buy,22.11.2024 23:00:00,2706.12,17.16,22.11.2024 23:07:52,2707.19,7m 52s,1569.57,759824.57,-232.23,1569.57,759824.57,10700,20308600,0.18,254.29,,IS
4996,XAUUSD,Buy,22.11.2024 23:00:00,2706.14,17.16,22.11.2024 23:10:13,2707.66,10m 13s,2410.39,762234.96,-232.25,2410.39,762234.96,15200,20323800,0.28,254.57,,IS
4992,XAUUSD,Buy,22.11.2024 20:21:00,2710.39,9.14,25.11.2024 01:31:52,2718.54,2d 5h 10m,6836.97,769071.93,-612.13,6836.97,769071.93,81500,20405300,0.79,255.36,tp 2718.54,IS
5001,XAUUSD,Sell,25.11.2024 20:22:00,2618.07,21.51,25.11.2024 20:47:05,2622.12,25m 5s,-8993.34,760078.59,-281.79,-8993.34,760078.59,-40500,20364800,-1.03,254.33,sl 2622.11,IS
5000,XAUUSD,Sell,25.11.2024 20:22:00,2618.07,9.48,25.11.2024 22:13:47,2627.31,1h 51m,-8883.84,751194.75,-124.32,-8883.84,751194.75,-92400,20272400,-1.03,253.3,sl 2627.27,IS
5004,XAUUSD,Buy,25.11.2024 23:00:00,2626.57,17.02,25.11.2024 23:10:49,2628.08,10m 49s,2346.44,753541.19,-223.58,2346.44,753541.19,15100,20287500,0.28,253.57,,IS
5006,XAUUSD,Buy,25.11.2024 23:22:06,2627.14,17.07,26.11.2024 03:12:14,2629.19,3h 50m,2363.5,755904.69,-1135.85,2363.5,755904.69,20500,20308000,0.28,253.85,,IS
5008,XAUUSD,Buy,26.11.2024 23:08:00,2631.1,17.11,26.11.2024 23:11:02,2632.15,3m 2s,1571.41,757476.1,-225.14,1571.41,757476.1,10500,20318500,0.18,254.03,,IS
5009,XAUUSD,Buy,26.11.2024 23:08:00,2631.1,17.11,26.11.2024 23:11:02,2632.16,3m 2s,1588.52,759064.62,-225.14,1588.52,759064.62,10600,20329100,0.19,254.22,,IS
5012,XAUUSD,Buy,26.11.2024 23:39:01,2632.21,17.18,27.11.2024 01:34:48,2633.76,1h 55m,1519.32,760583.94,-1143.58,1519.32,760583.94,15500,20344600,0.18,254.4,,IS
5013,XAUUSD,Buy,26.11.2024 23:39:02,2632.21,17.18,27.11.2024 01:34:49,2633.76,1h 55m,1519.32,762103.26,-1143.58,1519.32,762103.26,15500,20360100,0.18,254.57,,IS
5016,XAUUSD,Buy,04.12.2024 23:15:00,2650.09,17.23,05.12.2024 07:37:16,2652.74,8h 22m,1439.44,763542.7,-2988.67,1439.44,763542.7,26500,20386600,0.17,254.74,,IS
5017,XAUUSD,Buy,04.12.2024 23:15:00,2650.17,17.23,05.12.2024 07:37:28,2653.22,8h 22m,2404.29,765946.99,-2988.7,2404.29,765946.99,30500,20417100,0.28,255.02,,IS
5020,XAUUSD,Buy,05.12.2024 23:34:03,2631.41,17.3,06.12.2024 01:38:32,2633.49,2h 4m,2446.87,768393.86,-1151.53,2446.87,768393.86,20800,20437900,0.28,255.3,,IS
5022,XAUUSD,Buy,06.12.2024 23:00:00,2632.26,17.36,06.12.2024 23:50:42,2633.48,50m 42s,1889.39,770283.25,-228.53,1889.39,770283.25,12200,20450100,0.22,255.52,,IS
5023,XAUUSD,Buy,06.12.2024 23:00:00,2632.27,17.36,06.12.2024 23:50:42,2633.42,50m 42s,1767.87,772051.12,-228.53,1767.87,772051.12,11500,20461600,0.2,255.72,,IS
5027,XAUUSD,Buy,09.12.2024 16:02:00,2666.61,25.29,09.12.2024 16:06:17,2663.13,4m 17s,-9137.9,762913.22,-336.98,-9137.9,762913.22,-34800,20426800,-1.05,254.67,sl 2663.18,IS
5026,XAUUSD,Buy,09.12.2024 16:02:00,2666.63,9.34,09.12.2024 16:55:38,2674.64,53m 38s,7356.62,770269.84,-124.72,7356.62,770269.84,80100,20506900,0.85,255.53,tp 2674.60,IS
5031,XAUUSD,Buy,09.12.2024 17:15:00,2676.14,25.1,09.12.2024 17:27:22,2672.61,12m 22s,-9195.94,761073.9,-335.64,-9195.94,761073.9,-35300,20471600,-1.06,254.47,sl 2672.67,IS
5030,XAUUSD,Buy,09.12.2024 17:15:00,2676.14,9.28,09.12.2024 17:58:08,2666.85,43m 8s,-8745.08,752328.82,-123.96,-8745.08,752328.82,-92900,20378700,-1.02,253.45,sl 2666.85,IS
5034,XAUUSD,Buy,09.12.2024 23:00:00,2658.06,17.03,09.12.2024 23:14:54,2659.62,14m 54s,2430.28,754759.1,-226.4,2430.28,754759.1,15600,20394300,0.29,253.74,,IS
5036,XAUUSD,Buy,09.12.2024 23:18:00,2658.72,17.09,09.12.2024 23:27:27,2660.25,9m 27s,2387.52,757146.62,-227.25,2387.52,757146.62,15300,20409600,0.28,254.02,,IS
5038,XAUUSD,Buy,09.12.2024 23:46:03,2659.5,17.14,10.12.2024 01:30:58,2661.5,1h 44m,2284.71,759431.33,-1143.29,2284.71,759431.33,20000,20429600,0.27,254.28,,IS
5040,XAUUSD,Buy,10.12.2024 16:15:00,2682.46,9.15,10.12.2024 16:54:06,2690.54,39m 6s,7270.29,766701.62,-122.91,7270.29,766701.62,80800,20510400,0.85,255.13,tp 2690.51,IS
5044,XAUUSD,Buy,10.12.2024 23:00:00,2691.91,17.32,10.12.2024 23:33:29,2693.42,33m 29s,2382.13,769083.75,-233.19,2382.13,769083.75,15100,20525500,0.27,255.4,,IS
5043,XAUUSD,Buy,10.12.2024 18:59:00,2692,9.18,11.12.2024 02:41:47,2700.42,7h 42m,7115.6,776199.35,-613.96,7115.6,776199.35,84200,20609700,0.82,256.22,tp 2700.07,IS
5041,XAUUSD,Buy,10.12.2024 16:15:00,2682.38,24.75,11.12.2024 06:37:17,2685.61,14h 22m,6340.46,782539.81,-1653.79,6340.46,782539.81,32300,20642000,0.72,256.95,sl 2685.77,IS
5048,XAUUSD,Buy,11.12.2024 16:55:00,2704.64,9.32,11.12.2024 17:13:48,2712.81,18m 48s,7488.21,790028.02,-126.23,7488.21,790028.02,81700,20723700,0.85,257.8,tp 2712.74,IS
5052,XAUUSD,Buy,11.12.2024 23:03:00,2716.9,17.78,11.12.2024 23:48:03,2718.58,45m 3s,2745.43,792773.45,-241.61,2745.43,792773.45,16800,20740500,0.31,258.1,,IS
5054,XAUUSD,Buy,11.12.2024 23:58:02,2718.68,17.85,12.12.2024 02:52:03,2721.94,2h 54m,2716.74,795490.19,-3102.36,2716.74,795490.19,32600,20773100,0.3,258.41,,IS
5051,XAUUSD,Buy,11.12.2024 18:17:00,2716.86,9.35,12.12.2024 03:00:05,2724.9,8h 43m,5892.33,801382.52,-1625.07,5892.33,801382.52,80400,20853500,0.66,259.07,tp 2724.87,IS
5049,XAUUSD,Buy,11.12.2024 16:55:00,2704.81,24.16,12.12.2024 15:55:47,2700.98,23h 0m,-13450.22,787932.3,-4196.94,-13450.22,787932.3,-38300,20815200,-1.49,257.57,sl 2700.99,IS
5058,XAUUSD,Buy,12.12.2024 23:00:00,2680.07,17.75,12.12.2024 23:19:26,2681.61,19m 26s,2495.57,790427.87,-237.93,2495.57,790427.87,15400,20830600,0.28,257.86,,IS
5060,XAUUSD,Buy,12.12.2024 23:40:00,2681.82,17.8,13.12.2024 02:56:59,2683.87,3h 16m,2459.71,792887.58,-1189.29,2459.71,792887.58,20500,20851100,0.28,258.13,,IS
5064,XAUUSD,Buy,13.12.2024 23:00:00,2647.76,17.85,13.12.2024 23:20:37,2649.31,20m 37s,2530.36,795417.94,-236.39,2530.36,795417.94,15500,20866600,0.28,258.41,,IS
5062,XAUUSD,Sell,13.12.2024 20:42:00,2653.25,9.6,16.12.2024 02:50:17,2645.05,2d 6h 8m,8060.68,803478.62,188.68,8060.68,803478.62,82000,20948600,0.9,259.31,tp 2645.15,IS
5063,XAUUSD,Sell,13.12.2024 20:42:00,2653.36,25.21,16.12.2024 10:23:29,2656.79,2d 13h 41m,-8152.29,795326.33,494.74,-8152.29,795326.33,-34300,20914300,-0.9,258.41,sl 2656.79,IS
5069,XAUUSD,Sell,17.12.2024 16:13:00,2634.31,27.28,17.12.2024 16:18:33,2637.63,5m 33s,-9416.51,785909.82,-359.55,-9416.51,785909.82,-33200,20881100,-1.05,257.36,sl 2637.59,IS
5068,XAUUSD,Sell,17.12.2024 16:13:00,2634.31,9.71,17.12.2024 19:43:44,2643.63,3h 30m,-9177.84,776731.98,-128.12,-9177.84,776731.98,-93200,20787900,-1.04,256.32,sl 2643.62,IS
5072,XAUUSD,Sell,18.12.2024 21:01:00,2632.6,9.51,18.12.2024 21:05:29,2624.66,4m 29s,7425.95,784157.93,-124.99,7425.95,784157.93,79400,20867300,0.85,257.17,tp 2624.77,IS
5073,XAUUSD,Sell,18.12.2024 21:01:00,2632.64,30.1,18.12.2024 22:29:08,2597.61,1h 28m,105046.72,889204.65,-393.58,105046.72,889204.65,350300,21217600,11.88,269.05,tp 2597.65,IS
5076,XAUUSD,Buy,18.12.2024 23:00:00,2593.21,19.78,18.12.2024 23:02:12,2595.06,2m 12s,3402.74,892607.39,-256.56,3402.74,892607.39,18500,21236100,0.34,269.4,,IS
5078,XAUUSD,Buy,18.12.2024 23:03:00,2594.55,19.85,19.12.2024 03:05:28,2597.62,4h 2m,2656.32,895263.71,-3437.63,2656.32,895263.71,30700,21266800,0.27,269.66,,IS
5080,XAUUSD,Buy,19.12.2024 23:00:00,2596.96,19.89,20.12.2024 03:13:19,2598.99,4h 13m,2717.18,897980.89,-1320.49,2717.18,897980.89,20300,21287100,0.27,269.94,,IS
5082,XAUUSD,Buy,20.12.2024 23:00:00,2623.27,19.95,23.12.2024 02:01:58,2624.8,2d 3h 1m,1725.27,899706.16,-1327.08,1725.27,899706.16,15300,21302400,0.17,270.11,,IS
5083,XAUUSD,Buy,20.12.2024 23:00:00,2623.22,19.95,23.12.2024 02:01:58,2624.8,2d 3h 1m,1825.03,901531.19,-1327.07,1825.03,901531.19,15800,21318200,0.18,270.29,,IS
5087,XAUUSD,Buy,26.12.2024 17:10:00,2633.73,36.52,26.12.2024 19:08:32,2631,1h 58m,-10450.63,891080.56,-480.67,-10450.63,891080.56,-27300,21290900,-1.04,269.25,sl 2631.01,IS
5086,XAUUSD,Buy,26.12.2024 17:10:00,2633.75,10.86,27.12.2024 11:37:42,2624.46,18h 27m,-12551.4,878529.16,-2462.46,-12551.4,878529.16,-92900,21198000,-1.27,267.98,sl 2624.47,IS
5091,XAUUSD,Sell,30.12.2024 16:02:00,2606.27,39.14,30.12.2024 16:05:11,2608.79,3m 11s,-10373.57,868155.59,-510.29,-10373.57,868155.59,-25200,21172800,-1.06,266.92,sl 2608.79,IS
5090,XAUUSD,Sell,30.12.2024 16:02:00,2606.29,10.72,30.12.2024 18:18:59,2598.48,2h 16m,8232.83,876388.42,-139.49,8232.83,876388.42,78100,21250900,0.85,267.77,tp 2598.49,IS
5095,XAUUSD,Sell,30.12.2024 18:19:00,2598.24,10.73,30.12.2024 21:52:33,2607.52,3h 33m,-10097.09,866291.33,-139.65,-10097.09,866291.33,-92800,21158100,-1.03,266.74,sl 2607.45,IS
